"YEAR","species","scenario","quantity","component","green_tons_acre_year","green_tons_per_year","per_acre_se_percent","total_se_percent","total_se_tons_per_year","per_acre_se_tons_year","area_plots","nonreserved_acres","area_se_percent","coverage","allocation","green_ratio_used","component_plots","excluded_unlinked"
2019,"Western white pine","rule","foliage_only","ingrowth_gain",0.000254090884668504,95.8715420671319,67.9957321145971,68.105840741072,65.2941197562507,0.000172770957266806,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,3,1
2019,"Western white pine","rule","foliage_only","mortality_loss",0.00023002552352075,86.7913923142289,88.4758079272449,88.5459501158665,76.8502629434232,0.000203516940373859,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,2,1
2019,"Western white pine","rule","foliage_only","removal_loss",0,0,NA,NA,NA,NA,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,0,1
2019,"White and grand fir","reach","boughs","net_change",-0.00683121618819658,-2577.49990130812,123.794298746896,125.439007845316,3233.19030341489,0.00845665617606241,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,86,1
2019,"White and grand fir","reach","boughs","gross_accrual",0.00631613218162924,2383.15252018048,23.8819021378524,24.6260366561328,586.876013191197,0.0015084125065141,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,40,1
2019,"White and grand fir","reach","boughs","survivor_loss",-0.0147599675324669,-5569.11299688905,57.6211902162639,59.4835260197289,3312.70477857261,0.00850486896774156,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,41,1
2019,"White and grand fir","reach","boughs","ingrowth_gain",0.00332219692201359,1253.50479368693,19.8173626850696,21.4871414087903,269.342347585475,0.000658371813147651,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,42,1
2019,"White and grand fir","reach","boughs","mortality_loss",0.00170957775937248,645.044218286466,34.5268732221574,34.8503832073222,224.800381929509,0.000590263745612736,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,13,1
2019,"White and grand fir","reach","boughs","removal_loss",0,0,NA,NA,NA,NA,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,0,1
2019,"White and grand fir","reach","foliage_only","net_change",-0.00194670880105462,-734.516607930478,130.906174667969,132.488120197215,973.147246383441,0.00254836202338528,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,86,1
2019,"White and grand fir","reach","foliage_only","gross_accrual",0.00224631777371638,847.562671207034,22.9694499661802,23.7548787621201,201.337484978217,0.000515966837115197,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,38,1
2019,"White and grand fir","reach","foliage_only","survivor_loss",-0.0049512034198711,-1868.14850745387,51.7369366296353,53.6127687729575,1001.5661396367,0.00256160097574305,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,42,1
2019,"White and grand fir","reach","foliage_only","ingrowth_gain",0.00152055934560486,573.725300921024,19.3610968816376,21.0242889228461,120.621664889104,0.000294396968045351,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,42,1
2019,"White and grand fir","reach","foliage_only","mortality_loss",0.000762382500504753,287.656072604664,34.5593028046037,34.8854566713875,100.350134571115,0.000263474076878747,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,13,1
2019,"White and grand fir","reach","foliage_only","removal_loss",0,0,NA,NA,NA,NA,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,0,1
2019,"White and grand fir","rule","boughs","net_change",0.0012256938893214,462.469023337102,847.467912173778,846.17361218361,3913.29084000182,0.0103873624134737,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,108,1
2019,"White and grand fir","rule","boughs","gross_accrual",0.0337277227869664,12725.8748310385,16.1973247345134,17.3487361240332,2207.77844391162,0.00546298878536141,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,68,1
2019,"White and grand fir","rule","boughs","survivor_loss",-0.0296346164588512,-11181.4966608688,30.619647005555,32.5105411779221,3635.16507623973,0.00907401495115036,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,57,1
2019,"White and grand fir","rule","boughs","ingrowth_gain",0.00365467132779017,1378.95137954631,19.6996687668003,21.5816939679583,297.601066700624,0.000719958146089884,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,42,1
2019,"White and grand fir","rule","boughs","mortality_loss",0.00467433323606508,1763.68206227413,35.433154595242,35.76380078088,630.759739159836,0.00165626372183172,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,17,1
2019,"White and grand fir","rule","boughs","removal_loss",0.00184775053051889,697.178464104758,98.2264029203217,99.9358110229627,696.730952380525,0.00181497888106987,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,1,1
2019,"White and grand fir","rule","foliage_only","net_change",0.000502395647398998,189.559910843694,585.893876962249,584.615086309383,1108.19583638685,0.00294350533623558,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,108,1
2019,"White and grand fir","rule","foliage_only","gross_accrual",0.00984203601334528,3713.51837713767,15.5370290083056,16.7560005795817,622.237160796062,0.00152915999040135,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,67,1
2019,"White and grand fir","rule","foliage_only","survivor_loss",-0.00880408209020036,-3321.88589753748,29.5019963240594,31.4370576976101,1044.30318625763,0.00259737997461808,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,58,1
2019,"White and grand fir","rule","foliage_only","ingrowth_gain",0.00166225322829785,627.188104409545,19.2680371877519,21.136346317581,132.564649810673,0.000320283570183037,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,42,1
2019,"White and grand fir","rule","foliage_only","mortality_loss",0.00163997694627321,618.782995694167,32.000375918016,32.3581623656676,200.22680643786,0.000524798787776225,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,17,1
2019,"White and grand fir","rule","foliage_only","removal_loss",0.000557834557770579,210.47767747188,98.2264029203217,99.9358110229627,210.342574003819,0.000547940820344524,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,1,1
2019,"Combined","reach","boughs","net_change",-0.0212549674329568,-8019.75445535069,70.1322788037687,72.1513748982463,5786.36310299888,0.0149065930197315,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,121,10
2019,"Combined","reach","boughs","gross_accrual",0.0177036522852822,6679.80060372743,16.9827807772028,17.6726832167536,1180.50000020754,0.00300657245716773,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,72,10
2019,"Combined","reach","boughs","survivor_loss",-0.0437500063277231,-16507.4027647931,24.6015659541189,26.9582682415744,4450.10991704999,0.010763186661646,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,75,10
2019,"Combined","reach","boughs","ingrowth_gain",0.0173810423635366,6558.07600615181,15.8298578400599,17.1126571154907,1122.26106030602,0.00275139429726844,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,76,10
2019,"Combined","reach","boughs","mortality_loss",0.00405331813558589,1529.36560732696,33.1770448747107,33.5734718176883,513.461131165334,0.00134477117675812,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,22,10
2019,"Combined","reach","boughs","removal_loss",0.00853633761846666,3220.86269310987,69.5968134864195,71.1290258852681,2290.96825871106,0.00594101897089531,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,7,10
2019,"Combined","reach","foliage_only","net_change",-0.00601546888893421,-2269.70864929444,70.04583722884,72.0485620692228,1635.29244497742,0.00421358554649436,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,121,10
2019,"Combined","reach","foliage_only","gross_accrual",0.00525107955803238,1981.29537548169,16.2027522472241,16.9762002220946,336.348669932873,0.000850819411092619,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,72,10
2019,"Combined","reach","foliage_only","survivor_loss",-0.013258869309232,-5002.7306111395,23.5140698076309,25.8687587088699,1294.14431065045,0.00311769978507537,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,76,10
2019,"Combined","reach","foliage_only","ingrowth_gain",0.00611614595723794,2307.69531615842,15.1488999771507,16.5011393452431,380.796019782948,0.00092652883351852,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,76,10
2019,"Combined","reach","foliage_only","mortality_loss",0.00164637741808109,621.197970568137,32.3580886662444,32.7509112778892,203.447996200819,0.000532736264723705,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,22,10
2019,"Combined","reach","foliage_only","removal_loss",0.00247744767689141,934.770759226904,67.5213698680299,69.0713292059135,645.658588426231,0.00167280660920077,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,7,10
2019,"Combined","rule","boughs","net_change",-0.00784722026078882,-2960.85043870729,318.115009082213,319.599574347568,9462.8653991766,0.0249631854453096,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,146,10
2019,"Combined","rule","boughs","gross_accrual",0.0795503214296299,30015.2915652388,12.2875891725953,13.3868213569083,4018.0934615937,0.00977481668275194,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,108,10
2019,"Combined","rule","boughs","survivor_loss",-0.0807018158689112,-30449.7642450426,18.2443682321304,20.2544152443544,6167.42169111787,0.01472353645714,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,96,10
2019,"Combined","rule","boughs","ingrowth_gain",0.018604768738098,7019.80266254282,16.0315929419204,17.3474486968051,1217.75666550157,0.00298264079187753,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,76,10
2019,"Combined","rule","boughs","mortality_loss",0.00794516975951565,2997.80796081556,27.4981445198023,27.980986694504,838.816246642582,0.00218477426281524,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,26,10
2019,"Combined","rule","boughs","removal_loss",0.0173553248000898,6548.3724606308,69.3290019272908,70.985348879939,4648.38503713662,0.0120322734651419,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,7,10
2019,"Combined","rule","foliage_only","net_change",-0.00276141344831947,-1041.91445482468,245.941431682995,247.427289645446,2577.98069599682,0.00679145976948367,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,146,10
2019,"Combined","rule","foliage_only","gross_accrual",0.0203502315023635,7678.38672410492,11.953631046205,13.1431869913853,1009.18472507082,0.00243259159084111,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,106,10
2019,"Combined","rule","foliage_only","survivor_loss",-0.0220733514678888,-8328.54057939608,19.3097234097494,21.2562089303325,1770.33198640396,0.00426230311571118,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,97,10
2019,"Combined","rule","foliage_only","ingrowth_gain",0.00653840220438233,2467.01766892218,15.3420550435543,16.7426822776848,413.044930041988,0.0010031252651653,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,76,10
2019,"Combined","rule","foliage_only","mortality_loss",0.0027682202047739,1044.48272577471,26.4137308711488,26.901397960586,280.98045469023,0.000731190234809745,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,26,10
2019,"Combined","rule","foliage_only","removal_loss",0.00480847548240264,1814.29554268099,67.2191014975191,68.915983395124,1250.33961493251,0.00323221401499955,168,377312.00862325,7.43352415574351,"High Cascades Ranger District proxy","cone",2.42,7,10
